time_s,desired_force_n,contact_force_n,uav_x_m,uav_y_m,uav_z_m,target_x_m,target_v_mps,target_a_mps2,roll_rad,pitch_rad,yaw_rad,omega1,omega2,omega3,omega4
2.436,0,0,-0.304499073592685,-2.43295480006691e-08,0.999717781247482,-4.05901516077022e-06,0.00390498023593752,-0.0316082745646298,-4.13653780664631e-08,0.00918503598632138,-1.35241746946064e-05,444.139859131794,439.952838372083,435.756522650066,439.952812686658
2.437,0,0,-0.304516581374695,-2.41419815688068e-08,0.999717947247188,-1.70974304271982e-07,0.00386997197076772,-0.0383862668165118,-4.15634662561104e-08,0.00928650015154543,-1.35156159206077e-05,444.195149382456,439.952735752979,435.700585626988,439.952709581894
2.438,0,0,-0.304533998083371,-2.39552384249328e-08,0.999718113481582,3.67869174733341e-06,0.00382825353062577,-0.0450268035097023,-4.17567861141813e-08,0.00938683808229111,-1.35069269471758e-05,444.247963766703,439.952631173393,435.647143877648,439.952604547211
2.439,0,0,-0.304551322734702,-2.37693291726832e-08,0.999718279943654,7.48334335303863e-06,0.00377996777388942,-0.0515191405527983,-4.19452398725783e-08,0.0094860356901375,-1.34981052169743e-05,444.298356885124,439.95252466206,435.59614257488,439.952497610514
2.44,0,0,-0.304568554355863,-2.35842642829942e-08,0.999718446626175,1.1236489040035e-05,0.00372526811572135,-0.0578529110639443,-4.21287338477113e-08,0.00958407953128043,-1.34891482236177e-05,444.346382370842,439.952416250086,435.547527845658,439.952388802096
2.441,0,0,-0.304585691985345,-2.34000540929135e-08,0.9997186135217,1.49317958693308e-05,0.00366431814321077,-0.0640181405258809,-4.23071783960457e-08,0.0096809567922763,-1.34800535154468e-05,444.392092904618,439.952305970862,435.50124675715,439.952278154556
2.442,0,0,-0.304602734673081,-2.32167088044658e-08,0.999718780622561,1.85630994090778e-05,0.00359729121579152,-0.0700052610745579,-4.24804878696052e-08,0.00977665527603701,-1.34708186989322e-05,444.435540229735,439.952193859984,435.457247302937,439.952165702713
2.443,0,0,-0.304619681480569,-2.30342384835701e-08,0.999718947920868,2.21244133013176e-05,0.00352437005181218,-0.0758051249038706,-4.26485805713556e-08,0.00987116338807212,-1.3461441441725e-05,444.476775166669,439.952079955168,435.41547838939,439.952051483525
2.444,0,0,-0.304636531480981,-2.28526530590097e-08,0.999719115408504,2.56099384087452e-05,0.00344574630214999,-0.0814090167708661,-4.28113787104429e-08,0.00996447012297453,-1.34519194753783e-05,444.515847627559,439.95196429617,435.375889822219,439.951935536009
2.445,0,0,-0.304653283759274,-2.26719623214528e-08,0.999719283077126,2.90140715289861e-05,0.00336162011177516,-0.0868086655875594,-4.29688083572144e-08,0.0100565650511461,-1.34422505977549e-05,444.552806630466,439.951846924709,435.338432293164,439.951817901157
2.446,0,0,-0.304669937412294,-2.2492175922524e-08,0.99971945091817,3.2331413664795e-05,0.00327219967018511,-0.0919962550873085,-4.31207993979705e-08,0.0101474383057591,-1.34324326751434e-05,444.587700313424,439.951727884378,435.303057366866,439.951698621858
2.447,0,0,-0.304686491548868,-2.23133033739256e-08,0.999719618922844,3.55567778395111e-05,0.00317770075163952,-0.0969644335554988,-4.32672854894453e-08,0.0102370805699509,-1.34224636440978e-05,444.620575948301,439.951607220575,435.269717467875,439.951577742819
2.448,0,0,-0.3047029452899,-2.21353540466088e-08,0.999719787082136,3.86851964480407e-05,0.00307834624613598,-0.101706322616101,-4.34082040129724e-08,0.0103254830642463,-1.34123415130183e-05,444.651479954454,439.951484980417,435.238365867828,439.951455310483
2.449,0,0,-0.304719297768452,-2.19583371699927e-08,0.999719955386816,4.171192813458e-05,0.00297436568207412,-0.106215525067471,-4.35434960283007e-08,0.0104126375342071,-1.34020643634895e-05,444.68045791219,439.951361212665,435.208956672779,439.951331372954
2.45,0,0,-0.304735548129834,-2.17822618312328e-08,0.999720123827437,4.46324641892433e-05,0.00286599474156133,-0.110486131762559,-4.36731062270541e-08,0.0104985362383022,-1.33916303513902e-05,444.707554576033,439.951235967648,435.181444810675,439.951205979918
2.451,0,0,-0.304751695531668,-2.16071369745357e-08,0.999720292394341,4.74425344567163e-05,0.00275347476931742,-0.114512727530487,-4.37969828858185e-08,0.0105831719359969,-1.33810377077909e-05,444.732813887804,439.951109297187,435.155786018994,439.95107918257
2.452,0,0,-0.304767739143971,-2.14329714005217e-08,0.999720461077662,5.01381127510139e-05,0.00263705227613761,-0.118290396138235,-4.39150778188357e-08,0.0106665378760571,-1.33702847396511e-05,444.75627898951,439.950981254515,435.131936832527,439.950951033532
2.453,0,0,-0.304783678149211,-2.12597737656336e-08,0.999720629867331,5.27154217713796e-05,0.0025169784378737,-0.121814724292933,-4.40273463303168e-08,0.010748627785066,-1.33593698303303e-05,444.777992236044,439.950851894209,435.109854571316,439.950821586784
2.454,0,0,-0.304799511742376,-2.10875525815905e-08,0.999720798753082,5.51709375153244e-05,0.00239350859089168,-0.125081804687012,-4.41337471663712e-08,0.0108294358561482,-1.33482914399255e-05,444.797995207714,439.950721272111,435.089497328733,439.950690897588
2.455,0,0,-0.304815239131027,-2.09163162148878e-08,0.999720967724457,5.75013931857603e-05,0.00226690172496131,-0.128088238090174,-4.42342424665161e-08,0.0109089567379006,-1.33370481054459e-05,444.816328722574,439.95058944526,435.070823959711,439.950559022413
2.456,0,0,-0.304830859535351,-2.07460728863411e-08,0.999721136770813,5.97037825901356e-05,0.00213741997452788,-0.130831134493861,-4.43287977148145e-08,0.0109871855235239,-1.33256384408377e-05,444.83303284859,439.950456471816,435.05379406912,439.950426018865
2.457,0,0,-0.304846372188212,-2.05768306706738e-08,0.999721305881328,6.17753630304263e-05,0.00200532810931036,-0.133308113315552,-4.44173816906374e-08,0.011064117740154,-1.33140611368676e-05,444.848146915628,439.950322410989,435.038368000291,439.950291945615
2.458,0,0,-0.30486177633519,-2.04085974961488e-08,0.999721475045006,6.37136576837793e-05,0.00187089302516166,-0.135517302671879,-4.44999664190385e-08,0.0111397493383892,-1.3302314960877e-05,444.861709527261,439.950187322973,435.024506823674,439.95015686233
2.459,0,0,-0.304877071234623,-2.02413811442419e-08,0.999721644250687,6.55164574745335e-05,0.00173438323611697,-0.137457337731148,-4.45765271207842e-08,0.0112140766820099,-1.32903987564157e-05,444.873758572411,439.950051268872,435.012172325648,439.9500208296
2.46,0,0,-0.304892256157647,-2.00751892493579e-08,0.999721813487052,6.7181822439265e-05,0.00159606836854491,-0.139127358157435,-4.46470421620386e-08,0.0112870965378877,-1.32783114427639e-05,444.884331236826,439.949914310636,435.001326997469,439.949883908874
2.461,0,0,-0.304907330388218,-1.9910029298588e-08,0.999721982742633,6.87080825874103e-05,0.00145621865830314,-0.14052700465995,-4.47114930037149e-08,0.0113588060660823,-1.32660520143519e-05,444.893464014375,439.94977651099,434.991934024354,439.949746162387
2.462,0,0,-0.30492229322315,-1.97459086315077e-08,0.999722152005818,7.00938382609186e-05,0.00131510445178569,-0.141656414662874,-4.47698641505158e-08,0.0114292028101212,-1.32536195400851e-05,444.901192718197,439.949637933369,434.98395727471,439.949607653099
2.463,0,0,-0.304937143972132,-1.95828344400155e-08,0.999722321264859,7.13379599972606e-05,0.00117299571173334,-0.142516217112311,-4.48221430996883e-08,0.0114982846874604,-1.32410131625822e-05,444.907552491676,439.949498641857,434.977361289494,439.949468444626
2.464,0,0,-0.30495188195775,-1.94208137682103e-08,0.999722490507883,7.24395879009863e-05,0.00103016152866106,-0.143107526438419,-4.48683202894982e-08,0.0115660499801238,-1.32282320973343e-05,444.912577819258,439.949358701115,434.972111271713,439.949328601178
2.465,0,0,-0.304966506515508,-1.92598535123084e-08,0.999722659722898,7.33981305298665e-05,0.00088686963873765,-0.143431935692132,-4.49083890474667e-08,0.0116324973255171,-1.32152756317913e-05,444.916302537112,439.949218176325,434.96817307606,439.949188187493
2.466,0,0,-0.304981016993836,-1.90999604205985e-08,0.999722828897799,7.42132633024821e-05,0.00074338594893277,-0.143491508877211,-4.49423455383856e-08,0.0116976257074143,-1.32021431243824e-05,444.918759843635,439.949077133124,434.965513198676,439.949047268776
2.467,0,0,-0.3049954127541,-1.89411410934343e-08,0.999722998020384,7.48849264349243e-05,0.000599974070225201,-0.143288772499613,-4.49701887121214e-08,0.0117614344471141,-1.31888340034767e-05,444.919982309799,439.948935637544,434.964098767058,439.948905910639
2.468,0,0,-0.305009693170613,-1.87834019832641e-08,0.999723167078352,7.54133224150573e-05,0.000456894859643402,-0.142826706357372,-4.49919202512559e-08,0.0118239231947625,-1.3175347766291e-05,444.920001889355,439.948793755954,434.963897530081,439.94876417904
2.469,0,0,-0.305023857630636,-1.86267493946968e-08,0.99972333605932,7.5798913023549e-05,0.000314405971885848,-0.142108733595365,-4.50075445185734e-08,0.0118850919208407,-1.31616839777477e-05,444.918849928879,439.948651554998,434.964877848167,439.948622140222
2.47,0,0,-0.305037905534375,-1.84711894846033e-08,0.999723504950828,7.60424159116148e-05,0.000172761421243607,-0.141138710050397,-4.50170685044157e-08,0.0119449409078138,-1.31478422692908e-05,444.916557177674,439.948509101541,434.96700868357,439.948479860658
2.471,0,0,-0.305051836294985,-1.83167282622538e-08,0.999723673740349,7.61448007461264e-05,3.22111545216549e-05,-0.139920912913115,-4.5020501773955e-08,0.0120034707419386,-1.31338223376632e-05,444.913153797526,439.94836646261,434.970259590796,439.948337406994
2.472,0,0,-0.305065649338558,-1.81633715894883e-08,0.999723842415295,7.61072849334208e-05,-0.000106999364371531,-0.138460028734223,-4.50178564143846e-08,0.0120606823052284,-1.31196239436507e-05,444.908669372319,439.948223705341,434.974600707146,439.948194845993
2.473,0,0,-0.305079344104117,-1.80111251809215e-08,0.999724010963027,7.59313289338023e-05,-0.00024462955752455,-0.136761140803392,-4.50091469820669e-08,0.0121165767675711,-1.31052469107968e-05,444.903132917503,439.948080896921,434.980002743385,439.948052244479
2.474,0,0,-0.305092920043603,-1.78599946041808e-08,0.999724179370867,7.56186311793548e-05,-0.000380444123201071,-0.13482971593014,-4.49943904496779e-08,0.0121711555789987,-1.30906911240915e-05,444.896572889428,439.94793810454,434.986436974534,439.947909669287
2.475,0,0,-0.305106376621863,-1.77099852801769e-08,0.9997243476261,7.5171122608282e-05,-0.000514213412512182,-0.132671590656728,-4.49736061533442e-08,0.0122244204621064,-1.30759565286406e-05,444.889017194539,439.947795395336,434.99387523079,439.947767187209
2.476,0,0,-0.305119713316633,-1.75611024834053e-08,0.999724515715989,7.45909608295593e-05,-0.000645713792030451,-0.130292956933888,-4.49468157398211e-08,0.0122763734046179,-1.30610431283154e-05,444.880493198427,439.947652836348,435.002289888558,439.947624864944
2.477,0,0,-0.305132929618514,-1.74133513422798e-08,0.999724683627776,7.38805239322199e-05,-0.000774727991824214,-0.127700347290828,-4.49140431137401e-08,0.012327016652094,-1.30459509843894e-05,444.871027734764,439.947510494461,435.011653861614,439.947482769049
2.478,0,0,-0.305146025030955,-1.72667368394964e-08,0.9997248513487,7.30424039541011e-05,-0.000901045438422358,-0.124900619531628,-4.48753143849499e-08,0.0123763527007848,-1.30306802141634e-05,444.860647114085,439.947368436363,435.021940592377,439.947340965889
2.479,0,0,-0.305158999070226,-1.71212638124263e-08,0.999725018865996,7.20794000253534e-05,-0.00102446257225226,-0.121900940990625,-4.48306578159495e-08,0.0124243842906194,-1.30152309895823e-05,444.849377132455,439.947226728497,435.03312404331,439.947199521591
2.48,0,0,-0.305171851265392,-1.6976936953539e-08,0.99972518616691,7.09945112024525e-05,-0.00114478314912638,-0.118708772379899,-4.47801037694812e-08,0.0124711143983342,-1.2999603535847e-05,444.837243080001,439.947085437014,435.045178688425,439.947058501999
2.481,0,0,-0.305184581158282,-1.6833760810853e-08,0.999725353238704,6.97909290088654e-05,-0.00126181852538637,-0.11533185126239,-4.47236846562884e-08,0.0125165462307355,-1.29837981300227e-05,444.824269749319,439.94694462773,435.05807950492,439.946917972629
2.482,0,0,-0.305197188303458,-1.66917397884149e-08,0.999725520068662,6.8472029698894e-05,-0.00137538792634715,-0.111778175184501,-4.46614348830601e-08,0.0125606832180948,-1.29678150996476e-05,444.810481443753,439.946804366081,435.071801964911,439.946777998622
2.483,0,0,-0.305209672268185,-1.65508781468058e-08,0.999725686644104,6.70413662615598e-05,-0.00148531869771763,-0.10805598450235,-4.45933908005928e-08,0.0126035290076746,-1.29516548213429e-05,444.795901985557,439.946664717083,435.086322027295,439.946638644709
2.484,0,0,-0.305222032632388,-1.64111800036733e-08,0.999725852952389,6.55026601817032e-05,-0.00159144653970879,-0.104173744936035,-4.45195906521841e-08,0.0126450874573827,-1.2935317719427e-05,444.780554723929,439.946525745291,435.101616129717,439.946499975163
2.485,0,0,-0.305234268988622,-1.6272649334291e-08,0.999726018980922,6.38597929757372e-05,-0.00169361572357437,-0.100140129886441,-4.4440074522286e-08,0.0126853626295525,-1.29188042645349e-05,444.764462542927,439.946387514759,435.117661180643,439.946362053764
2.486,0,0,-0.305246380942024,-1.61352899721413e-08,0.999726184717168,6.21167975197379e-05,-0.00179167929036414,-0.0959640025492114,-4.43548842854538e-08,0.0127243587848477,-1.29021149722465e-05,444.74764786927,439.946250088999,435.134434551558,439.946224943757
2.487,0,0,-0.305258368110278,-1.59991056095248e-08,0.99972635014865,6.0277849187754e-05,-0.0018854992317041,-0.091654397860508,-4.42640635555886e-08,0.0127620803762886,-1.28852504017226e-05,444.73013268002,439.94611353095,435.151914069256,439.946088707819
2.488,0,0,-0.305270230123567,-1.58640997981918e-08,0.999726515262966,5.8347256818387e-05,-0.00197494665245275,-0.087220504309182,-4.41676576354983e-08,0.0127985320433985,-1.28682111543529e-05,444.711938510144,439.945977902937,435.170078008247,439.945953408019
2.489,0,0,-0.30528196662453,-1.57302759499987e-08,0.999726680047789,5.63294535278273e-05,-0.0020599019151172,-0.0826716456498447,-4.40657134668169e-08,0.0128337186064685,-1.28509978724157e-05,444.693086459976,439.945843266638,435.18890508327,439.945819105784
2.49,0,0,-0.305293577268212,-1.55976373375858e-08,0.999726844490876,5.42289873876291e-05,-0.00214025476594702,-0.0780172625511832,-4.39582795802864e-08,0.0128676450609377,-1.28336112377509e-05,444.673597202552,439.945709683052,435.20837444191,439.945685861867
2.491,0,0,-0.305305061722018,-1.54661870950783e-08,0.999727008580079,5.20505119855747e-05,-0.00221590444265828,-0.0732668942136374,-4.38454060464191e-08,0.0129003165718877,-1.2816051970448e-05,444.653490990843,439.945577212462,435.228465657317,439.945553736314
2.492,0,0,-0.305316419665658,-1.53359282188077e-08,0.999727172303344,4.97987768880061e-05,-0.00228675976377412,-0.06843015999027,-4.37271444265538e-08,0.0129317384686495,-1.27983208275499e-05,444.632787664879,439.945445914411,435.24915872103,439.945422788432
2.493,0,0,-0.305327650791099,-1.52068635680551e-08,0.999727335648725,4.74786180220014e-05,-0.00235273919960168,-0.063516741044319,-4.36035477243456e-08,0.0129619162395199,-1.27804186017728e-05,444.611506658765,439.945315847665,435.270434035905,439.945293076758
2.494,0,0,-0.305338754802509,-1.50789958658133e-08,0.999727498604386,4.50949479957347e-05,-0.00241377092489876,-0.0585363620765259,-4.3474670337687e-08,0.0129908555265871,-1.27623461202442e-05,444.58966700759,439.945187070189,435.29227240914,439.945164659033
2.495,0,0,-0.305349731416202,-1.49523276995701e-08,0.99972766115861,4.26527463752904e-05,-0.00246979285331633,-0.0534987731548692,-4.33405680110749e-08,0.013018562120662,-1.27441042432592e-05,444.567287354232,439.94505963912,435.314655045404,439.945037592173
2.496,0,0,-0.305360580360579,-1.48268615221095e-08,0.999727823299802,4.01570499360989e-05,-0.00252075265373535,-0.0484137316788279,-4.32012977884413e-08,0.0130450419563151,-1.27256938630557e-05,444.544385956062,439.944933610734,435.337563540056,439.944911932241
2.497,0,0,-0.305371301376074,-1.47025996523314e-08,0.999727985016499,3.76129429070269e-05,-0.00256660774864832,-0.0432909845097327,-4.30569179664718e-08,0.0130703011070153,-1.27071159026095e-05,444.520980691546,439.94480904043,435.360979872476,439.944787734424
2.498,0,0,-0.305381894215091,-1.45795442760895e-08,0.99972814629737,3.5025547224989e-05,-0.00260732529476715,-0.0381402502981416,-4.29074880484072e-08,0.0130943457803705,-1.26883713144493e-05,444.497089066744,439.944685982698,435.384886399477,439.944665053006
2.499,0,0,-0.305392358641943,-1.44576974470461e-08,0.99972830713123,3.24000128177524e-05,-0.00264288214606953,-0.0329712020385174,-4.27530686983643e-08,0.0131171823134676,-1.2669461079493e-05,444.472728221717,439.9445644911,435.409265848823,439.944543941349
2.5,0,0,-0.305402694432792,-1.43370610875437e-08,0.999728467507036,2.97415079323746e-05,-0.00267326479952597,-0.0277934498807604,-4.2593721696166e-08,0.01313881716831,-1.26503862059048e-05,444.447914936828,439.944444618248,435.434101312834,439.944424451867
2.501,0,0,-0.305412901375583,-1.42176369894922e-08,0.999728627413902,2.70552095264631e-05,-0.00269846932377889,-0.0226165242273934,-4.24295098927109e-08,0.013159256927351,-1.26311477279739e-05,444.422665638956,439.944326415782,435.459376242093,439.944306636006
2.502,0,0,-0.305422979269982,-1.40994268152724e-08,0.999728786841094,2.43462937391558e-05,-0.00271850127107339,-0.0174498591443851,-4.22604971658712e-08,0.0131785082891222,-1.26117467050152e-05,444.396996407611,439.944209934351,435.485074439233,439.944190544227
2.503,0,0,-0.305432927927307,-1.39824320986537e-08,0.999728945778044,2.16199264584097e-05,-0.00273337557276695,-0.0123027761127482,-4.20867483769354e-08,0.0131965780639535,-1.25921842202919e-05,444.370922980952,439.944095223594,435.511180052829,439.944076225982
2.504,0,0,-0.305442747170464,-1.38666542457262e-08,0.999729104214349,1.88812540008435e-05,-0.00274311641877216,-0.00718446814715813,-4.19083293276257e-08,0.0132134731697855,-1.25724613799604e-05,444.344460761724,439.943982332123,435.537677571367,439.943963729702
2.505,0,0,-0.305452436833878,-1.37520945358471e-08,0.99972926213978,1.61353939200147e-05,-0.00274775712131215,-0.00210398430690547,-4.17253067176838e-08,0.0132292006280705,-1.2552579312038e-05,444.317624823093,439.943871307505,435.564551817308,439.943853102776
2.506,0,0,-0.305461996763423,-1.36387541225997e-08,0.999729419544281,1.33874259586167e-05,-0.00274733996339332,0.00292978537646933,-4.1537748103015e-08,0.0132437675597618,-1.25325391653927e-05,444.290429914399,439.943762196249,435.591787941243,439.943744391539
2.507,0,0,-0.305471426816353,-1.35266340347659e-08,0.999729576417978,1.06423831596667e-05,-0.00274191603242379,0.00790812453151571,-4.13457218544212e-08,0.0132571811813897,-1.25123421087562e-05,444.262890466818,439.943655043789,435.619371416128,439.943637641255
2.508,0,0,-0.305480726861234,-1.34157351773099e-08,0.999729732751183,7.90524315131614e-06,-0.00273154503942893,0.0128225046168764,-4.11492971169354e-08,0.0132694488012218,-1.24919893297586e-05,444.235020598936,439.943549894471,435.64728803161,439.943532896102
2.509,0,0,-0.305489896777865,-1.33060583323746e-08,0.999729888534395,5.18091961944998e-06,-0.00271629512433686,0.0176645986077103,-4.09485437697327e-08,0.0132805778155072,-1.24714820339869e-05,444.206834122242,439.943446791542,435.675523888434,439.943430199165
2.51,0,0,-0.305498936457213,-1.31976041602886e-08,0.999730043758306,2.47425398176084e-06,-0.00269624264782784,0.0224262941783835,-4.07435323866469e-08,0.0132905757048028,-1.24508214440653e-05,444.178344546531,439.943345777139,435.704065392938,439.943329592417
2.511,0,0,-0.305507845801336,-1.30903732005837e-08,0.999730198413803,-2.09992723521203e-07,-0.00267147197026078,0.0270997063623967,-4.05343341972949e-08,0.0132994500303794,-1.24300087987586e-05,444.149565085228,439.943246892273,435.732899251624,439.943231116715
2.512,0,0,-0.305516624723307,-1.2984365873023e-08,0.999730352491976,-2.8671477215848e-06,-0.00264207521820871,0.0316771896716592,-4.03210210488114e-08,0.0133072084307075,-1.24090453520972e-05,444.120508660629,439.943150176826,435.76201246582,439.943134811787
2.513,0,0,-0.305525273147145,-1.28795824786385e-08,0.999730505984113,-5.49263414556161e-06,-0.00260815203915229,0.0361513496583859,-4.01036653681869e-08,0.013313858618021,-1.23879323725256e-05,444.091187909056,439.943055669539,435.791392326417,439.943040716221
2.514,0,0,-0.30553379100773,-1.27760232007777e-08,0.999730658881713,-8.08197843005802e-06,-0.00256980934489672,0.0405150539040736,-3.98823401252195e-08,0.0133194083749561,-1.2366671142072e-05,444.061615185943,439.942963408004,435.821026408683,439.942948867463
2.515,0.00445707554708196,0,-0.305542178250738,-1.26736881061591e-08,0.999730811176482,-1.06308174427065e-05,-0.00252716104429206,0.0447614424212159,-3.9657118796097e-08,0.0133238655512664,-1.23452629555404e-05,444.031802570834,439.942873428658,435.850902567161,439.942859301806
2.516,0.0178781336267756,0,-0.305550434832551,-1.25725771459634e-08,0.999730962860557,-1.31349053433362e-05,-0.00248032776585105,0.0488839374546269,-3.94280761328291e-08,0.0133272381745588,-1.23237091273721e-05,443.999254626403,439.942817775054,435.883616664947,439.942804094228
2.517,0.031291007248458,0,-0.305558560720166,-1.2472690157077e-08,0.999731113927806,-1.5590120160962e-05,-0.0024294365708708,0.0528762526704717,-3.91952929523035e-08,0.0133295351246191,-1.23020110395068e-05,443.959019613629,439.942859835987,435.924312048521,439.942846695617
2.518,0.0446860021660153,0,-0.30556655589108,-1.23740268634646e-08,0.999731264375702,-1.79924700794043e-05,-0.00237462065767609,0.0567324017223355,-3.89588633372889e-08,0.0133307671252051,-1.22801702249845e-05,443.911355647986,439.942996475932,435.972710019733,439.942983966802
2.519,0.0580534200608809,0,-0.305574420333181,-1.22765868774476e-08,0.999731414205575,-2.03380994229743e-05,-0.00231601905761205,0.0604467061849067,-3.87188960486786e-08,0.0133309469058489,-1.22581884028925e-05,443.856520922465,439.943224552913,436.028532222692,439.943212762162
2.52,0.0713835655737236,0,-0.305582154044627,-1.21803697010458e-08,0.999731563422425,-2.2623294334291e-05,-0.00225377632342283,0.0640138028470952,-3.84755142602301e-08,0.0133300891307601,-1.22360674956164e-05,443.794773638961,439.943540919265,436.091500744182,439.943529930391
2.521,0.0846667533561958,0,-0.305589757033706,-1.2085374727438e-08,0.999731712034744,-2.48444881369389e-05,-0.00218804221066036,0.0674286503576583,-3.82288552403307e-08,0.0133282103277886,-1.2213809642208e-05,443.7263719371,439.94394242257,436.16133821495,439.943932315429
2.522,0.0978933151375412,0,-0.30559722931867,-1.19916012425306e-08,0.999731860054351,-2.69982663763192e-05,-0.00211897135277367,0.0706865352176553,-3.79790699842972e-08,0.0133253288174685,-1.21914172081196e-05,443.651573820562,439.944425906742,436.23776791175,439.944416757559
2.523,0.111053606800958,0,-0.305604570927566,-1.18990484266317e-08,0.999732007496224,-2.90813715327045e-05,-0.00204672293053416,0.0737830771152999,-3.77263228006844e-08,0.0133214646421658,-1.21688927915509e-05,443.570637080935,439.944988213276,436.320513860038,439.944980094647
2.524,0.124138015464699,0,-0.305611781898035,-1.18077153562217e-08,0.999732154378356,-3.10907074011608e-05,-0.00197146033645632,0.0767142336000247,-3.74707908550557e-08,0.0133166394953532,-1.21462392266465e-05,443.483819219156,439.945626182623,436.409300937208,439.945619163526
2.525,0.137136966562479,0,-0.305618862277104,-1.17176010058171e-08,0.999732300721604,-3.30233431336638e-05,-0.00189335083487558,0.0794763040938062,-3.72126636746827e-08,0.0133108766510358,-1.21234595837764e-05,443.39137736459,439.9463366557,436.503854976257,439.946330801503
2.526,0.150040930918229,0,-0.305625812120961,-1.16287042499192e-08,0.999732446549556,-3.48765169393981e-05,-0.00181256521834651,0.0820659332390282,-3.69521426175809e-08,0.0133042008933514,-1.21005571671269e-05,443.29356819181,439.947116475505,436.603902869778,439.947111847983
2.527,0.162840431809804,0,-0.30563263149471,-1.15410238650433e-08,0.999732591888395,-3.66476394398907e-05,-0.00172927746102482,0.0844801135833811,-3.66894403092443e-08,0.0132966384463706,-1.20775355098207e-05,443.190647835131,439.947962488849,436.709172674178,439.947959146196
2.528,0.175526052016489,0,-0.30563932047212,-1.14545585318218e-08,0.999732736766781,-3.83342966762952e-05,-0.00164366436969522,0.0867161876034934,-3.64247800504118e-08,0.0132882169041199,-1.20543983667824e-05,443.082871800987,439.948871548169,436.819393714008,439.948869545013
2.529,0.188088440845023,0,-0.305645879135353,-1.13693068371763e-08,0.999732881215723,-3.99342527668011e-05,-0.00155590523310519,0.0887718490701872,-3.6158395199129e-08,0.0132789651608555,-1.20311497055556e-05,442.970494878193,439.949840513426,436.934296686321,439.949839900849
2.53,0.200518321128893,0,-0.305652307574682,-1.12852672765516e-08,0.999733025268472,-4.1445452212804e-05,-0.00146618147026094,0.0906451437594168,-3.58905285303332e-08,0.0132689133416111,-1.20077936952746e-05,442.853771046199,439.950866254074,437.05361376494,439.950867079633
2.531,0.212806496195588,0,-0.305658605888202,-1.12024382562074e-08,0.999733168960406,-4.28660218531246e-05,-0.00137467627833758,0.0923344695141043,-3.56214315760873e-08,0.0132580927330458,-1.19843346939849e-05,442.732953381391,439.951945651087,437.177078704561,439.951947958835
2.532,0.224943856796653,0,-0.305664774181518,-1.11208180955619e-08,0.999733312328927,-4.41942724662142e-05,-0.00128157428084932,0.0938385756632193,-3.53513639495288e-08,0.0132465357146202,-1.19607772345027e-05,442.608293961549,439.953075599032,437.304426944567,439.953079429543
2.533,0.236921387995146,0,-0.305670812567434,-1.10404050295809e-08,0.99973345541336,-4.54287000209275e-05,-0.00118706117671896,0.0951565618055567,-3.50805926555477e-08,0.013234275690124,-1.19371260089951e-05,442.480043768524,439.954253008184,437.435395712499,439.95425839858
2.534,0.248730176005371,0,-0.305676721165625,-1.09611972112087e-08,0.999733598254851,-4.65679865770772e-05,-0.00109132339087769,0.0962878759667518,-3.4809391391068e-08,0.0132213470195841,-1.19133858524587e-05,442.348452589254,439.95547480666,437.569724127053,439.955481790641
2.535,0.26036141497957,0,-0.305682500102301,-1.08831927138346e-08,0.999733740896278,-4.7611000837614e-05,-0.00099454772701737,0.0972323121391327,-3.4538039837744e-08,0.0132077849515785,-1.18895617252643e-05,442.213768915197,439.956737942582,437.707153300547,439.956746550453
2.536,0.271806413736347,0,-0.305688149509863,-1.08063895337895e-08,0.999733883382153,-4.85567983548897e-05,-0.000896921023107084,0.0979900072150354,-3.42668229497854e-08,0.0131936255559842,-1.18656586949333e-05,442.076239840293,439.958039386233,437.847426440756,439.95804964494
2.537,0.283056602425699,0,-0.305693669526552,-1.07307855928692e-08,0.999734025758536,-4.94046213940706e-05,-0.000798629810274879,0.0985614373252115,-3.39960302395153e-08,0.0131789056571843,-1.18416819173012e-05,441.936110957551,439.959376132221,437.990288952035,439.959388065384
2.538,0.294103539125388,0,-0.305699060296088,-1.06563787408778e-08,0.999734168072948,-5.01538984573602e-05,-0.000699859975643334,0.098947413594927,-3.37259550631441e-08,0.0131636627677639,-1.18176366172192e-05,441.793626254387,439.960745201625,438.135488535652,439.96075882958
2.539,0.304938916363509,0,-0.305704321967301,-1.05831667581882e-08,0.999734310374284,-5.08042434732757e-05,-0.000600796429694578,0.0991490773312846,-3.34568939091615e-08,0.0131479350227196,-1.17935280689372e-05,441.6490280068,439.962143644127,438.282775289253,439.962158983959
2.54,0.315554567562206,0,-0.305709454693765,-1.05111473583132e-08,0.999734452712727,-5.13554546557884e-05,-0.000501622778726401,0.0991678946562095,-3.31891456916142e-08,0.0131317611142119,-1.17693615763059e-05,441.502556672521,439.963568540103,438.431901805377,439.963585605692
2.541,0.325942473397351,0,-0.305714458633411,-1.04403181904849e-08,0.999734595139673,-5.18075130386941e-05,-0.000402521002946204,0.0990056506004013,-3.29230110504179e-08,0.0131151802268866,-1.17451424529283e-05,441.354450783252,439.965017002692,438.582623268964,439.965035804752
2.542,0.33609476806922,0,-0.30571933394815,-1.03706768422357e-08,0.999734737707641,-5.21605806911185e-05,-0.000303671140733818,0.0986644426743888,-3.26587916607273e-08,0.0130982319737933,-1.17208760023848e-05,441.2049468361,439.966486179803,438.734697553765,439.966506725934
